Date,Open,High,Low,Close,Adj Close,Volume
2017-10-19,54.728683,54.854652,54.292637,54.467052,43.824791,1506410
2017-10-20,54.554264,54.554264,53.720928,53.817829,43.302414,1744286
2017-10-23,54.031010,54.031010,53.565891,53.750000,43.247841,1199906
2017-10-24,53.720928,53.846897,53.081394,53.255814,42.850208,2010439
2017-10-25,53.120155,53.236435,52.393410,52.781010,42.468189,2571022
2017-10-26,53.032948,53.275192,51.695736,51.782948,41.665119,3096413
2017-10-27,51.724808,52.412792,51.366280,52.257751,42.047161,1870190
2017-10-30,52.344959,52.965115,52.277130,52.490311,42.234280,1762243
2017-10-31,52.325581,52.422482,51.550388,52.005814,42.008850,2245735
2017-11-01,52.093021,52.548450,51.734497,52.257751,42.212360,1292580
2017-11-02,52.383720,53.798450,52.364342,53.217052,42.987251,2027158
2017-11-03,53.100777,53.779072,52.868217,53.468990,43.190769,1603625
2017-11-06,53.517441,54.234497,53.459301,53.546513,43.253391,1610539
2017-11-07,53.536823,54.718990,53.536823,54.476746,44.004810,1746866
2017-11-08,54.554264,55.077518,54.282948,54.428295,43.965679,1209710
2017-11-09,54.263565,55.106590,54.127907,54.515503,44.036118,1019410
2017-11-10,54.292637,54.941860,54.118217,54.525192,44.043941,1341600
2017-11-13,54.748062,55.029072,54.602715,54.912792,44.357029,1605689
2017-11-14,54.922482,55.203487,54.563953,55.135658,44.537041,1543975
2017-11-15,55.009689,55.455425,54.718990,54.718990,44.200481,1645730
2017-11-16,54.709301,55.087208,54.370155,54.738373,44.216137,1243870
2017-11-17,54.631783,54.970928,54.573643,54.728683,44.208317,1111877
2017-11-20,54.738373,54.874031,54.282948,54.379845,43.926525,1068223
2017-11-21,54.505814,54.844959,54.263565,54.786823,44.255272,1344799
2017-11-22,54.622093,54.883720,54.505814,54.544575,44.059578,1257079
2017-11-24,54.631783,54.767441,54.418606,54.641472,44.137871,429828
2017-11-27,54.651161,54.786823,54.370155,54.476746,44.004810,1494439
2017-11-28,54.447674,54.476746,54.050388,54.147285,43.738674,1428701
2017-11-29,54.011627,54.166668,53.478683,53.750000,43.417767,2142742
2017-11-30,53.682171,53.905041,53.381783,53.585270,43.450752,2067406
2017-12-01,53.750000,54.108528,53.372093,53.827518,43.647190,3032429
2017-12-04,53.837208,54.156979,53.565891,53.624031,43.482185,2586914
2017-12-05,53.672482,53.943798,53.439922,53.507751,43.387897,1791655
2017-12-06,53.585270,53.759689,52.713177,53.003876,42.979317,2369782
2017-12-07,52.955425,53.439922,52.916668,53.129845,43.081463,1683708
2017-12-08,53.226746,53.856590,53.226746,53.856590,43.670765,1400527
2017-12-11,53.885658,54.079456,53.614342,53.701550,43.545040,2193310
2017-12-12,53.943798,54.108528,53.556202,54.011627,43.796486,1548206
2017-12-13,54.156979,55.387596,54.156979,55.106590,44.684357,2499194
2017-12-14,55.096897,55.406979,54.844959,55.203487,44.762920,2110750
2017-12-15,55.445736,55.784885,55.300388,55.620155,45.100792,5423573
