Date,Open,High,Low,Close,Adj Close,Volume
2017-10-19,65.300003,65.449997,64.220001,64.550003,56.846554,2404100
2017-10-20,64.550003,64.709999,64.110001,64.440002,56.749680,2558500
2017-10-23,64.680000,64.680000,64.110001,64.459999,56.767284,1579500
2017-10-24,64.370003,64.750000,63.549999,64.040001,56.397404,2649400
2017-10-25,64.010002,64.779999,63.750000,64.029999,56.388603,2062600
2017-10-26,64.309998,64.440002,63.610001,64.269997,56.599957,2267100
2017-10-27,64.209999,64.809998,63.880001,64.690002,56.969849,1304400
2017-10-30,64.629997,64.660004,63.990002,64.080002,56.432632,1852700
2017-10-31,64.199997,64.629997,63.779999,64.580002,56.872967,1906400
2017-11-01,64.599998,65.050003,64.320000,65.000000,57.242844,1727400
2017-11-02,65.220001,66.250000,64.949997,65.940002,58.070663,2383400
2017-11-03,65.589996,66.830002,65.440002,66.269997,58.361275,2414200
2017-11-06,66.379997,66.750000,66.260002,66.540001,58.599056,1491500
2017-11-07,66.680000,67.099998,66.230003,66.529999,58.590256,2267700
2017-11-08,66.489998,67.050003,66.400002,66.720001,58.757572,1714200
2017-11-09,66.250000,66.860001,65.910004,66.480003,58.546219,1599600
2017-11-10,66.029999,66.889999,66.000000,66.220001,58.317238,1587600
2017-11-13,66.279999,67.220001,66.050003,67.070000,59.065807,1613700
2017-11-14,67.019997,67.250000,66.690002,67.190002,59.171482,1869500
2017-11-15,66.930000,67.080002,65.510002,65.589996,57.762428,2068200
2017-11-16,65.690002,67.190002,65.500000,67.050003,59.048187,2509400
2017-11-17,66.519997,66.839996,66.190002,66.300003,58.387695,1304300
2017-11-20,66.480003,66.860001,66.190002,66.440002,58.510994,1402000
2017-11-21,66.699997,67.529999,66.669998,67.400002,59.356407,1437200
2017-11-22,67.290001,67.400002,66.830002,66.889999,58.907303,1269000
2017-11-24,67.040001,67.339996,67.019997,67.059998,59.056999,451300
2017-11-27,67.239998,67.250000,66.720001,66.870003,58.889675,1211500
2017-11-28,66.900002,66.949997,66.279999,66.690002,58.731159,1812800
2017-11-29,66.660004,66.739998,65.599998,66.129997,58.237984,1872600
2017-11-30,66.459999,66.550003,65.830002,66.230003,58.326046,3133500
2017-12-01,66.400002,67.050003,65.129997,66.190002,58.290829,1679600
2017-12-04,66.860001,66.980003,65.930000,65.940002,58.070663,2027800
2017-12-05,65.849998,65.860001,64.300003,64.440002,56.749680,2242400
2017-12-06,64.370003,64.730003,64.050003,64.720001,56.996262,1415100
2017-12-07,64.709999,65.839996,64.610001,65.820000,57.964966,1808100
2017-12-08,66.000000,66.400002,65.910004,66.160004,58.264412,1518800
2017-12-11,66.050003,66.300003,65.470001,65.730003,57.885723,1282100
2017-12-12,65.900002,66.389999,65.410004,66.169998,58.273209,1761300
2017-12-13,66.190002,66.580002,65.690002,65.760002,57.912144,2233000
2017-12-14,65.900002,66.269997,65.500000,65.910004,58.044254,2029900
2017-12-15,66.620003,66.870003,65.250000,65.980003,58.496399,4537900
2017-12-18,65.970001,66.669998,65.669998,65.860001,58.390011,2353000
2017-12-19,65.779999,65.989998,63.299999,63.380001,56.191303,3145700
