Date,Open,High,Low,Close,Adj Close,Volume
2017-10-19,68.320000,68.650002,67.980003,68.180000,55.032875,1221100
2017-10-20,68.209999,68.209999,67.750000,68.169998,55.024807,1530000
2017-10-23,68.349998,68.389999,67.370003,67.489998,54.475933,1339300
2017-10-24,67.519997,67.639999,66.559998,66.849998,53.959343,1657600
2017-10-25,66.370003,66.760002,65.400002,66.199997,53.434681,1557500
2017-10-26,66.660004,66.860001,65.629997,65.760002,53.079533,1133300
2017-10-27,65.720001,67.820000,65.699997,67.160004,54.209564,1930300
2017-10-30,67.150002,67.430000,66.800003,67.209999,54.249916,1276500
2017-10-31,67.110001,67.230003,66.180000,66.959999,54.048130,1384800
2017-11-01,67.000000,67.430000,66.669998,67.019997,54.096558,1192800
2017-11-02,67.260002,68.089996,67.180000,67.720001,54.661575,1884000
2017-11-03,67.430000,68.250000,67.309998,68.150002,55.008667,1396500
2017-11-06,67.690002,68.019997,67.389999,68.000000,55.597347,2126000
2017-11-07,69.070000,69.800003,68.300003,68.589996,56.079727,2738000
2017-11-08,68.550003,69.190002,68.199997,68.750000,56.210541,2142700
2017-11-09,68.500000,68.879997,68.019997,68.279999,55.826267,1452300
2017-11-10,68.000000,68.529999,68.000000,68.120003,55.695454,1400100
2017-11-13,68.199997,68.550003,67.940002,68.320000,55.858971,2534700
2017-11-14,68.120003,68.739998,67.900002,68.089996,55.670925,1378000
2017-11-15,68.110001,68.419998,67.720001,67.739998,55.384754,2358900
2017-11-16,67.739998,68.349998,67.620003,67.940002,55.548279,1784800
2017-11-17,67.790001,68.160004,67.790001,67.959999,55.564640,1358900
2017-11-20,68.080002,68.150002,67.400002,67.930000,55.540108,1297900
2017-11-21,68.040001,68.629997,68.000000,68.290001,55.834454,2183000
2017-11-22,68.089996,68.449997,67.970001,68.169998,55.736332,1263900
2017-11-24,68.410004,68.599998,68.139999,68.260002,55.809925,462200
2017-11-27,68.190002,68.269997,67.459999,67.470001,55.164009,1209900
2017-11-28,67.500000,67.610001,66.639999,67.120003,54.877842,1586100
2017-11-29,67.019997,67.470001,66.699997,67.279999,55.008663,1593000
2017-11-30,67.809998,67.879997,66.949997,67.459999,55.155827,2523900
2017-12-01,67.709999,68.220001,67.110001,67.959999,55.564640,2051700
2017-12-04,68.089996,68.209999,66.769997,67.129997,54.886009,2467100
2017-12-05,66.989998,67.250000,65.970001,66.120003,54.060238,2672600
2017-12-06,66.120003,66.669998,65.750000,66.290001,54.199230,2226100
2017-12-07,66.290001,67.000000,65.989998,66.190002,54.117470,2548800
2017-12-08,66.290001,66.629997,66.129997,66.320000,54.223755,2018200
2017-12-11,65.980003,66.300003,65.690002,65.919998,53.896721,2106800
2017-12-12,65.970001,66.449997,65.580002,66.120003,54.060238,2458800
2017-12-13,66.339996,66.870003,66.260002,66.410004,54.297344,2331200
2017-12-14,66.260002,66.629997,66.080002,66.290001,54.199230,1906600
2017-12-15,66.620003,67.250000,66.389999,66.940002,54.730675,4753500
2017-12-18,67.099998,67.800003,67.070000,67.339996,55.057724,1622700
2017-12-19,67.050003,67.239998,64.110001,64.480003,52.719364,4094300
2017-12-20,64.480003,65.120003,63.650002,63.660000,52.048920,2182200
