Date,Open,High,Low,Close,Adj Close,Volume
2009-03-09,14.292636,14.825581,14.147287,14.786822,7.729973,2971850
2009-03-10,15.213178,16.337210,14.903101,16.337210,8.540455,4728314
2009-03-11,16.424419,16.424419,15.610465,15.872093,8.297312,3350594
2009-03-12,15.823643,16.715117,15.552326,16.618217,8.687351,4007978
2009-03-13,16.346899,16.560078,15.794574,16.269381,8.504993,2194961
2009-03-16,16.521318,16.647287,15.135659,15.203488,7.947792,3367932
2009-03-17,15.164729,16.298450,15.038760,16.259689,8.499928,3799721
2009-03-18,16.124031,17.248062,15.610465,17.151163,8.965960,4023665
2009-03-19,17.248062,17.393412,16.405039,16.453487,8.601243,4169383
2009-03-20,16.540697,16.705425,15.532946,15.562016,8.135216,2753582
2009-03-23,16.124031,18.023256,16.056202,17.984495,9.401587,4525320
2009-03-24,17.674419,18.120155,16.627907,16.782946,8.773460,3444506
2009-03-25,16.957363,17.529070,15.988372,16.976744,8.874772,3110448
2009-03-26,17.122093,18.042637,16.608526,18.032946,9.426920,3293731
2009-03-27,17.751938,18.110464,17.403101,17.480619,9.138186,2378657
2009-03-30,17.286821,17.286821,16.637596,16.686047,8.792016,2392589
2009-03-31,16.976744,18.255814,16.957363,18.236435,9.608932,4409014
2009-04-01,17.781008,18.498062,17.306202,18.294575,9.639568,3214061
2009-04-02,18.653101,19.496124,18.304264,19.360464,10.201193,4202304
2009-04-03,19.292637,20.726744,18.972868,20.668606,10.890461,3487541
2009-04-06,20.339148,20.426357,19.680233,20.213179,10.650496,2927681
2009-04-07,19.718992,19.864342,18.575581,18.653101,9.828474,3004462
2009-04-08,18.875969,19.176357,18.430233,18.972868,9.996964,2547286
2009-04-09,19.815891,21.375969,19.670544,21.337210,11.242759,3795490
2009-04-13,21.211241,21.298450,20.203487,21.017443,11.074275,3442339
2009-04-14,20.726744,20.833332,19.505814,19.651163,10.354358,2946257
2009-04-15,19.360464,20.833332,18.895350,20.687984,10.900675,3752455
2009-04-16,20.649225,21.996124,19.990311,21.250000,11.196797,3926450
2009-04-17,21.308140,21.792637,20.755814,21.317829,11.232548,3491669
2009-04-20,20.881783,21.075581,19.282946,19.408915,10.226722,3861434
2009-04-21,19.205425,21.492249,18.905039,21.279070,11.212121,4564020
2009-04-22,20.939922,21.686047,20.319767,20.658915,10.885352,4626043
2009-04-23,20.746124,21.269381,20.261627,21.182171,11.161067,2633767
2009-04-24,21.172482,22.122093,20.901163,21.705425,11.436774,4019743
2009-04-27,21.434109,21.627907,20.494186,20.910852,11.018105,2950282
2009-04-28,20.678295,21.463179,20.474806,21.172482,11.155957,2526542
2009-04-29,21.501938,22.025194,21.133720,21.744186,11.532138,3656066
2009-04-30,21.908915,22.519381,21.453487,21.637596,11.475613,3962261
2009-05-01,21.521318,21.521318,20.203487,20.445736,10.843500,2289182
2009-05-04,20.833332,21.821705,20.649225,21.734495,11.527000,3262255
2009-05-05,21.550388,21.763565,20.687984,20.833332,11.049064,2286912
2009-05-06,21.094961,21.996124,20.775194,21.821705,11.573256,3384341
2009-05-07,22.170544,22.180233,20.426357,20.746124,11.002812,3382380
2009-05-08,20.833332,21.560078,20.784883,21.492249,11.398520,3111480
2009-05-11,21.046513,21.317829,20.591085,20.649225,10.951421,2328089
2009-05-12,20.794575,21.308140,20.213179,20.794575,11.028511,1931801
2009-05-13,20.562016,20.620155,19.748062,19.874031,10.540292,2594758
2009-05-14,19.796513,20.620155,19.496124,20.290697,10.761273,2681652
2009-05-15,20.222868,20.310078,19.215117,19.486435,10.334731,2764625
2009-05-18,19.651163,20.881783,19.602713,20.765505,11.013097,2921386
2009-05-19,20.494186,20.930233,20.310078,20.329456,10.781827,2140471
2009-05-20,20.406977,20.930233,20.242249,20.290697,10.761273,2112607
2009-05-21,20.135658,21.085272,20.019381,20.988373,11.131290,1836857
2009-05-22,20.581394,21.133720,20.251938,20.271318,10.750997,1278029
2009-05-26,20.222868,21.492249,20.106588,21.317829,11.306026,2420453
2009-05-27,21.298450,21.424419,20.416668,20.581394,10.915450,1868436
2009-05-28,20.939922,20.978682,20.242249,20.872093,11.144130,1455533
2009-05-29,21.211241,21.211241,20.397287,20.804264,11.107914,2219935
2009-06-01,21.162790,21.947674,20.872093,21.424419,11.439026,2505077
2009-06-02,21.531008,21.753876,21.259689,21.492249,11.475247,1424057
2009-06-03,21.317829,21.821705,21.182171,21.782946,11.630458,1041288
2009-06-04,21.666668,22.286821,21.463179,22.257751,11.883964,1594234
2009-06-05,22.218992,22.286821,21.802326,22.025194,11.759794,1664719
2009-06-08,22.073643,22.286821,21.744186,22.025194,11.759794,971628
2009-06-09,21.986435,22.151163,21.802326,21.908915,11.697702,696497
2009-06-10,21.879845,22.131783,21.056202,21.501938,11.480416,1904246
2009-06-11,21.220930,21.666668,21.114342,21.182171,11.309686,1192992
2009-06-12,21.104650,21.782946,21.075581,21.782946,11.630458,1258937
2009-06-15,21.182171,21.608526,20.881783,21.075581,11.252775,2112194
2009-06-16,21.346899,21.453487,20.736435,21.065891,11.247599,1108678
2009-06-17,21.065891,21.598837,20.959303,21.191860,11.314857,1489486
2009-06-18,21.269381,21.695736,21.094961,21.540697,11.501105,933238
2009-06-19,21.705425,21.841085,21.375969,21.821705,11.651149,1841088
2009-06-22,21.715117,21.773256,21.240311,21.288759,11.366598,1857600
2009-06-23,21.695736,21.899225,21.308140,21.550388,11.506285,1723337
2009-06-24,21.666668,21.986435,21.627907,21.792637,11.635627,1472045
2009-06-25,21.705425,22.354650,21.511627,22.354650,11.935699,2129429
2009-06-26,22.286821,22.480619,20.920544,21.114342,11.273465,13067906
2009-06-29,21.463179,21.463179,20.687984,20.959303,11.264096,2314673
2009-06-30,21.094961,21.240311,20.862404,21.240311,11.415111,1310537
2009-07-01,21.104650,21.666668,21.104650,21.550388,11.581758,1234891
2009-07-02,21.279070,21.501938,20.600775,20.600775,11.071406,2137478
2009-07-06,20.629845,21.279070,20.465117,21.279070,11.435946,2159770
2009-07-07,21.220930,21.375969,20.426357,20.591085,11.066213,1892482
2009-07-08,20.765505,20.765505,19.961241,20.261627,10.889146,2264208
2009-07-09,20.581394,20.591085,19.670544,19.796513,10.639182,1860593
2009-07-10,19.689922,19.883720,19.215117,19.689922,10.581893,1757393
2009-07-13,19.767443,20.562016,19.622093,20.523256,11.029753,2391970
2009-07-14,20.474806,20.591085,20.058140,20.532946,11.034960,1223849
2009-07-15,20.755814,21.414728,20.610464,21.259689,11.425535,2136550
2009-07-16,21.036821,21.589148,20.910852,21.463179,11.534894,1292167
2009-07-17,21.405039,21.579456,21.065891,21.308140,11.451575,1611262
2009-07-20,21.424419,21.734495,21.366280,21.734495,11.680708,1455120
2009-07-21,21.986435,21.986435,21.492249,21.860464,11.748403,1353365
2009-07-22,21.753876,22.131783,21.569767,21.831394,11.732780,1255944
2009-07-23,21.792637,22.325581,21.792637,22.199612,11.930663,1926022
2009-07-24,21.928295,22.199612,21.812016,22.083332,11.868173,865435
2009-07-27,22.034883,22.703487,22.005814,22.684109,12.191053,1244179
2009-07-28,22.538759,22.829456,22.441860,22.742249,12.222301,1161516
2009-07-29,22.625969,22.771318,22.441860,22.596899,12.144179,832927
2009-07-30,22.732557,23.062016,22.606588,22.897287,12.381012,1723646
2009-07-31,22.538759,23.139536,22.538759,22.848837,12.354815,1303416
2009-08-03,23.100775,23.207363,22.810078,23.168606,12.527718,1701149
2009-08-04,22.926357,24.728682,22.926357,24.486435,13.240293,2874017
2009-08-05,24.312016,24.922482,24.205425,24.757751,13.387005,2319523
2009-08-06,24.767443,25.358526,24.515505,24.573643,13.287445,1636752
2009-08-07,24.806202,25.736435,24.670544,25.397287,13.732809,2021791
2009-08-10,25.358526,25.387596,24.341085,24.486435,13.240293,1283911
2009-08-11,24.408915,24.622093,23.827518,23.856588,12.899715,1329010
2009-08-12,23.934109,24.515505,23.846899,23.934109,12.941633,1136954
2009-08-13,24.031008,24.282946,23.798450,24.011627,12.983556,796394
2009-08-14,24.021318,24.108526,23.381783,23.779070,12.857812,809088
2009-08-17,23.178295,23.410852,22.616280,22.858526,12.360046,1988664
2009-08-18,23.381783,23.624031,22.868217,22.974806,12.422923,1030555
2009-08-19,22.713179,23.081394,22.480619,23.062016,12.470086,1076170
2009-08-20,22.945736,24.021318,22.868217,24.021318,12.988799,1296605
2009-08-21,24.166668,24.660852,23.992249,24.360464,13.172180,1319825
2009-08-24,24.612404,24.893412,24.341085,24.418606,13.203614,1192063
2009-08-25,24.660852,24.806202,24.379845,24.554264,13.276970,1135406
2009-08-26,24.554264,24.777132,24.341085,24.777132,13.397476,936334
2009-08-27,24.709303,25.823643,24.660852,25.804264,13.952872,2748422
2009-08-28,25.193798,25.532946,24.825581,25.125969,13.658934,1511983
2009-08-31,24.864342,25.087210,24.651163,24.757751,13.458771,1103827
2009-09-01,24.515505,24.883720,23.943798,23.992249,13.042629,1936651
2009-09-02,23.972868,24.031008,23.139536,23.178295,12.600145,1503108
2009-09-03,23.284883,23.846899,23.110464,23.846899,12.963609,1012495
2009-09-04,23.837210,23.982557,23.507751,23.963179,13.026825,562956
2009-09-08,24.098837,24.593023,24.011627,24.534883,13.337613,1072867
2009-09-09,24.457363,25.067829,24.244186,25.058140,13.622057,1004755
2009-09-10,24.864342,25.125969,24.709303,25.067829,13.627318,964610
2009-09-11,25.048450,25.193798,24.777132,25.048450,13.616794,1039740
2009-09-14,24.457363,24.864342,23.740311,24.835272,13.500909,2342537
2009-09-15,24.835272,25.726744,24.767443,25.658915,13.948647,2485056
2009-09-16,25.658915,26.928295,25.658915,26.637596,14.480687,3250697
2009-09-17,26.405039,27.354650,25.755814,26.153101,14.217297,1960387
2009-09-18,26.288759,26.424419,25.765505,26.094961,14.185698,1258421
2009-09-21,25.804264,26.327518,25.581394,26.085272,14.180429,1230454
2009-09-22,26.211241,26.802326,26.211241,26.686047,14.507030,1189380
2009-09-23,26.850775,26.860464,25.523256,25.552326,13.890712,1542737
2009-09-24,25.687984,25.901163,24.680233,24.699612,13.427160,2334384
