Date,Open,High,Low,Close,Adj Close,Volume
2009-03-09,42.340000,44.360001,41.959999,42.259998,33.594120,841000
2009-03-10,44.619999,46.630001,43.419998,46.389999,36.877224,1430900
2009-03-11,46.950001,48.930000,46.750000,47.860001,38.045784,1111100
2009-03-12,48.060001,51.250000,46.700001,50.980000,40.525982,1369900
2009-03-13,50.470001,51.860001,50.270000,51.610001,41.026802,957800
2009-03-16,51.580002,51.880001,49.830002,50.000000,39.746944,856900
2009-03-17,50.000000,52.820000,49.930000,52.750000,41.933037,760600
2009-03-18,52.619999,55.330002,51.500000,54.310001,43.173138,907300
2009-03-19,54.939999,55.270000,51.439999,51.740002,41.130150,1141300
2009-03-20,51.779999,51.810001,48.770000,49.509998,39.357433,1001200
2009-03-23,50.200001,53.220001,50.000000,53.220001,42.306656,1151800
2009-03-24,51.869999,54.500000,51.869999,54.020000,42.942600,778400
2009-03-25,52.900002,57.439999,52.900002,56.270000,44.731216,1312800
2009-03-26,55.000000,57.700001,55.000000,57.680000,45.852081,1018100
2009-03-27,56.139999,58.040001,55.320000,57.150002,45.430767,622100
2009-03-30,56.320000,56.320000,54.770000,55.669998,44.254253,642300
2009-03-31,56.009998,57.919998,55.599998,56.150002,44.635826,738700
2009-04-01,55.770000,57.750000,55.049999,57.619999,45.804371,943800
2009-04-02,58.200001,62.310001,58.200001,61.820000,49.143139,1378300
2009-04-03,62.320000,64.320000,61.180000,63.630001,50.581970,1220800
2009-04-06,62.849998,63.009998,60.340000,61.610001,48.976185,959300
2009-04-07,60.349998,60.709999,59.049999,59.220001,47.076286,1189000
2009-04-08,60.200001,62.259998,59.000000,62.139999,49.397507,949800
2009-04-09,63.000000,64.250000,62.990002,63.790001,50.709156,802400
2009-04-13,63.029999,64.000000,62.630001,63.349998,50.359379,706900
2009-04-14,62.669998,63.610001,60.810001,61.939999,49.238514,730100
2009-04-15,61.060001,62.169998,59.779999,60.580002,48.157406,754200
2009-04-16,62.000000,64.419998,61.320000,63.900002,50.796600,774000
2009-04-17,63.900002,66.199997,63.520000,65.480003,52.052608,1089200
2009-04-20,63.910000,64.809998,60.770000,61.119999,48.586670,738500
2009-04-21,60.720001,62.910000,60.200001,62.450001,49.643944,897700
2009-04-22,62.000000,64.809998,61.160000,62.259998,49.492897,1258700
2009-04-23,62.320000,67.279999,61.400002,66.349998,52.744213,2302900
2009-04-24,67.650002,69.860001,66.739998,68.720001,54.628208,1625100
2009-04-27,68.349998,69.839996,66.660004,68.519997,54.469212,1122900
2009-04-28,66.730003,69.449997,66.629997,68.209999,54.222790,718900
2009-04-29,69.430000,71.660004,69.089996,70.389999,55.955750,1024500
2009-04-30,71.800003,72.559998,68.470001,70.230003,55.828575,1069400
2009-05-01,69.540001,71.800003,69.050003,71.360001,56.726868,763200
2009-05-04,71.980003,75.620003,71.889999,75.379997,59.922489,1029500
2009-05-05,75.309998,76.150002,72.680000,74.150002,58.944736,1008100
2009-05-06,72.720001,73.309998,69.629997,70.050003,55.685478,1914700
2009-05-07,70.250000,70.790001,65.550003,66.169998,52.601109,1857900
2009-05-08,67.879997,68.610001,65.760002,68.580002,54.516911,918700
2009-05-11,66.930000,68.309998,66.190002,67.599998,53.737881,728300
2009-05-12,67.599998,68.489998,65.300003,66.339996,52.736244,874200
2009-05-13,65.250000,66.349998,64.720001,64.800003,51.512039,654000
2009-05-14,65.050003,66.110001,63.919998,65.639999,52.179794,902700
2009-05-15,64.949997,66.000000,63.689999,64.029999,50.899940,887000
2009-05-18,65.250000,68.430000,64.430000,68.360001,54.342026,1096100
2009-05-19,67.610001,69.489998,67.309998,69.000000,54.850803,909800
2009-05-20,68.860001,72.500000,68.860001,70.080002,55.709320,1353000
2009-05-21,69.529999,69.529999,67.269997,68.190002,54.206882,667600
2009-05-22,71.739998,72.010002,69.730003,70.019997,55.661613,1117500
2009-05-26,68.889999,71.980003,68.889999,71.709999,57.005062,681000
2009-05-27,71.529999,73.760002,70.339996,71.930000,57.179951,589400
2009-05-28,72.269997,74.199997,71.720001,73.980003,58.809589,846700
2009-05-29,73.419998,74.639999,72.300003,74.400002,59.143463,1258500
2009-06-01,73.720001,76.779999,73.720001,76.489998,60.804882,891600
2009-06-02,74.529999,77.949997,74.320000,77.709999,61.774719,1039400
2009-06-03,76.989998,77.610001,74.720001,75.559998,60.065586,924400
2009-06-04,76.570000,76.830002,74.760002,75.910004,60.343811,753800
2009-06-05,76.940002,77.449997,75.339996,75.910004,60.343811,822800
2009-06-08,71.730003,72.480003,70.730003,71.760002,57.044823,2021700
2009-06-09,71.650002,73.260002,70.190002,72.500000,57.633072,3434400
2009-06-10,71.910004,73.559998,70.860001,72.110001,57.323048,1194700
2009-06-11,72.639999,73.570000,71.930000,73.089996,58.102074,643900
2009-06-12,71.919998,72.849998,70.190002,71.599998,56.917614,917300
2009-06-15,70.540001,71.269997,69.540001,69.919998,55.582134,755300
2009-06-16,70.269997,70.470001,68.000000,68.790001,54.683853,654400
2009-06-17,68.449997,70.099998,66.820000,69.190002,55.001831,859500
2009-06-18,69.540001,70.889999,68.809998,70.449997,56.003445,662500
2009-06-19,71.459999,72.349998,71.080002,72.099998,57.315121,750100
2009-06-22,71.720001,72.660004,68.790001,69.080002,54.914394,953600
2009-06-23,69.239998,69.620003,67.599998,68.099998,54.135345,1072500
2009-06-24,69.250000,69.900002,68.320000,68.930000,54.795147,924100
2009-06-25,69.099998,70.330002,68.610001,69.800003,55.486752,1357400
2009-06-26,69.809998,70.889999,69.129997,70.699997,56.202168,1277200
2009-06-29,70.290001,71.629997,68.750000,69.080002,54.914394,1107900
2009-06-30,69.699997,73.470001,69.489998,72.739998,57.823868,6282300
2009-07-01,73.010002,74.139999,72.709999,72.709999,57.800022,1291100
2009-07-02,71.860001,72.059998,70.949997,71.430000,56.782494,947300
2009-07-06,71.000000,71.309998,69.190002,71.019997,56.456570,779000
2009-07-07,70.599998,70.760002,68.370003,68.650002,54.572578,1136200
2009-07-08,68.599998,68.910004,63.689999,67.190002,53.411953,3484100
2009-07-09,67.320000,67.959999,65.709999,67.239998,53.451691,1538200
2009-07-10,66.959999,68.000000,66.629997,67.529999,53.682232,636200
2009-07-13,67.730003,68.790001,66.449997,68.750000,54.652050,783700
2009-07-14,68.730003,70.730003,67.980003,70.550003,56.082954,883400
2009-07-15,71.699997,73.589996,71.699997,73.279999,58.253139,1098600
2009-07-16,72.839996,74.940002,72.570000,74.320000,59.079880,611300
2009-07-17,74.629997,74.879997,73.239998,74.160004,58.952656,596600
2009-07-20,74.440002,76.790001,74.029999,76.430000,60.757195,978800
2009-07-21,76.889999,77.790001,74.930000,76.629997,60.916180,853100
2009-07-22,76.470001,78.190002,75.570000,77.589996,61.679302,1194300
2009-07-23,80.000000,80.459999,79.010002,79.290001,63.030712,2017900
2009-07-24,78.800003,79.370003,77.769997,79.269997,63.014805,864600
2009-07-27,79.029999,79.500000,77.589996,79.339996,63.070469,539100
2009-07-28,78.550003,79.779999,77.879997,78.269997,62.219891,707700
2009-07-29,78.300003,79.800003,77.830002,79.559998,63.245350,1067200
2009-07-30,80.980003,82.690002,80.660004,80.919998,64.326454,877100
2009-07-31,81.010002,82.430000,80.550003,81.730003,64.970352,581400
2009-08-03,81.010002,82.980003,81.010002,82.889999,65.892487,599100
2009-08-04,82.620003,83.290001,80.540001,81.419998,64.723923,1247300
2009-08-05,81.449997,82.639999,80.650002,82.269997,65.399628,706100
2009-08-06,81.820000,82.870003,80.669998,81.489998,64.779572,459200
2009-08-07,82.500000,83.010002,81.470001,82.550003,65.622200,461800
2009-08-10,81.650002,82.830002,80.739998,81.730003,64.970352,381900
