Date,Open,High,Low,Close,Adj Close,Volume
2017-10-19,123.070000,123.989998,122.500000,123.879997,104.295609,800400
2017-10-20,124.000000,124.160004,123.000000,123.389999,103.883087,774100
2017-10-23,122.160004,123.580002,120.059998,120.220001,101.214241,1610000
2017-10-24,120.339996,121.589996,119.779999,121.190002,102.030891,1214800
2017-10-25,121.010002,123.500000,121.010002,122.980003,103.537918,1794400
2017-10-26,122.849998,123.500000,115.599998,115.809998,97.501419,2865400
2017-10-27,115.620003,117.099998,114.510002,116.550003,98.124443,1380400
2017-10-30,116.550003,118.500000,116.459999,117.589996,99.000023,970700
2017-10-31,117.739998,118.550003,116.849998,118.440002,99.715652,961100
2017-11-01,118.849998,118.849998,116.860001,116.940002,98.452782,934100
2017-11-02,117.290001,119.300003,116.970001,118.769997,99.993446,1412800
2017-11-03,118.150002,119.650002,117.610001,119.059998,100.237625,765600
2017-11-06,119.669998,122.080002,119.669998,121.830002,102.569717,992200
2017-11-07,121.559998,122.019997,120.480003,122.010002,102.721260,1131200
2017-11-08,121.980003,123.989998,121.400002,123.500000,103.975708,1454100
2017-11-09,123.169998,123.379997,122.099998,122.239998,102.914894,732800
2017-11-10,121.860001,121.949997,120.480003,120.849998,101.744644,988900
2017-11-13,121.209999,123.839996,120.680000,122.699997,103.302177,1012800
2017-11-14,122.279999,123.419998,121.660004,122.720001,103.319008,1065500
2017-11-15,123.099998,123.269997,119.989998,120.150002,101.155304,689500
2017-11-16,120.169998,121.250000,119.610001,120.269997,101.256325,1364900
2017-11-17,119.750000,120.000000,117.839996,118.110001,99.437820,800900
2017-11-20,118.099998,118.610001,117.339996,117.410004,98.848488,909000
2017-11-21,117.629997,118.489998,117.059998,118.279999,99.580940,1217800
2017-11-22,118.360001,118.680000,117.000000,117.209999,98.680099,688800
2017-11-24,117.349998,117.900002,116.559998,117.540001,98.957932,359200
2017-11-27,117.870003,118.320000,117.379997,118.059998,99.395714,1177300
2017-11-28,117.919998,118.940002,117.540001,118.529999,99.791412,1198900
2017-11-29,118.349998,118.660004,115.900002,116.989998,98.494888,1799800
2017-11-30,117.400002,118.089996,116.480003,116.699997,98.250740,3501800
2017-12-01,117.110001,118.820000,116.199997,118.809998,100.027161,1108600
2017-12-04,118.690002,118.800003,110.489998,110.589996,93.106667,2484900
2017-12-05,110.489998,113.750000,110.089996,113.019997,95.152512,1828100
2017-12-06,112.570000,113.889999,112.160004,112.639999,94.832588,1001100
2017-12-07,112.739998,114.889999,111.779999,114.139999,96.095444,1210900
2017-12-08,114.820000,115.830002,114.300003,114.809998,96.659523,1077000
2017-12-11,114.709999,115.089996,113.550003,114.949997,96.777374,860300
2017-12-12,114.839996,115.440002,113.480003,114.900002,96.735275,1110200
2017-12-13,115.139999,115.930000,115.019997,115.309998,97.080475,1226000
